"일자(stdr_de_id)","시간(tmzon_pd_se)","행정동코드(adstrd_code_se)","집계구코드(oa_cd)","생활인구합계(tot_lvpop_co)","남자0~9세(male_f0t9_lvpop_co)","남자10~14세(male_f10t14_lvpop_co)","남자15~19세(male_f15t19_lvpop_co)","남자20~24세(male_f20t24_lvpop_co)","남자25~29세(male_f25t29_lvpop_co)","남자30~34세(male_f30t34_lvpop_co)","남자35~39세(male_f35t39_lvpop_co)","남자40~44세(male_f40t44_lvpop_co)","남자45~49세(male_f45t49_lvpop_co)","남자50~54세(male_f50t54_lvpop_co)","남자55~59세(male_f55t59_lvpop_co)","남자60~64세(male_f60t64_lvpop_co)","남자65~69세(male_f65t69_lvpop_co)","남자70~74세(male_f70t74_lvpop_co)","남자75~79세(male_f75t79_lvpop_co)","남자80세이상(male_above_80_lvpop_co)","여자0~9세(female_f0t9_lvpop_co)","여자10~14세(female_f10t14_lvpop_co)","여자15~19세(female_f15t19_lvpop_co)","여자20~24세(female_f20t24_lvpop_co)","여자25~29세(female_f25t29_lvpop_co)","여자30~34세(female_f30t34_lvpop_co)","여자35~39세(female_f35t39_lvpop_co)","여자40~44세(female_f40t44_lvpop_co)","여자45~49세(female_f45t49_lvpop_co)","여자50~54세(female_f50t54_lvpop_co)","여자55~59세(female_f55t59_lvpop_co)","여자60~64세(female_f60t64_lvpop_co)","여자65~69세(female_f65t69_lvpop_co)","여자70~74세(female_f70t74_lvpop_co)","여자75~79세(female_f75t79_lvpop_co)","여자80세이상(female_above_80_lvpop_co)","등록일자(ldadng_dt)"
"20200428","16","11710600","1105062020004",222.4415,7.2498,3.8694,12.9313,4.2873,4.2846,0.7176,19.5828,0.0431,4.7966,12.9766,23.899,16.7492,3.4314,18.8275,2.6712,2.8076,8.4365,15.4759,13.3048,0,23.3744,10.4886,7.1252,3.5903,22.4546,10.1192,15.2259,22.9478,1.3958,15.1559,37.2099,83.3099,"2021-08-17 16:06:44"
"20200216","15","11740610","1105057010011",496.5105,16.0444,1.2904,5.0337,8.7134,0.3789,0.4982,14.1892,22.0484,9.6017,0.2014,74.3093,1.5369,2.94,5.4308,10.6633,2.2472,10.6875,2.2224,13.685,31.1697,34.3206,28.3161,21.3293,2.0041,0.0851,56.1825,11.0504,1.3065,5.9043,12.4402,10.521,3.1607,"2021-08-17 16:06:44"
"20171018","06","11590605","1123064020002",88.005,16.5428,3.6731,0,6.5332,33.3654,20.7386,7.4917,17.0918,64.3044,16.1003,11.6924,1.0796,8.6324,2.7092,0.0099,0.3979,43.4685,0.0829,11.1158,3.7598,0.0002,10.8142,1.6542,8.8147,45.7783,3.7226,60.5557,16.0786,13.107,7.6584,35.3904,1.5633,"2021-08-17 16:06:44"
"20170210","12","11410700","1111051020401",489.0874,22.5327,0,4.8436,11.0952,41.6011,2.6632,25.0606,12.74,13.1716,21.6082,1.2993,10.7855,4.3668,9.9987,8.3947,3.5346,16.9467,11.1855,1.9582,2.2421,15.6444,0.4805,5.2836,9.1733,11.5849,32.0811,9.9042,24.0689,0.0017,1.7594,9.1784,1.223,"2021-08-17 16:06:44"
"20190303","12","11215710","1111074050109",1036.6069,5.4409,4.4767,25.0834,6.7721,45.8473,2.5469,16.2684,0.2671,12.946,2.093,34.2842,4.5006,0,6.0534,8.3069,1.1549,14.2364,1.1419,34.0444,24.5892,14.2951,12.4919,0.7816,12.6749,13.7502,11.0601,17.6551,14.0544,209.246,0.5207,25.7174,0.0134,"2021-08-17 16:06:44"
"20170320","14","11350600","1112074030034",293.4596,1.5802,0.1427,0.1039,4.03,101.3742,5.8155,41.7533,62.8397,7.1916,0.0462,6.8628,44.5975,3.0432,13.836,6.7812,3.4868,2.7791,1.4602,46.0831,0.4698,36.8406,2.9482,14.3334,33.6102,32.3767,13.1689,27.6284,20.6576,10.9987,9.5709,7.9959,19.6539,"2021-08-17 16:06:44"
"20210907","10","11380560","1119054030304",437.6456,5.9283,8.6298,6.3778,17.1823,1.1285,22.5176,62.9146,1.4396,2.4632,31.3376,19.7267,7.353,3.4842,0.5784,7.3757,1.3323,9.0109,4.9071,16.1069,18.2428,11.5958,10.3221,1.431,14.4927,22.4985,16.5245,3.7526,14.7166,20.2668,19.9319,2.5548,7.2924,"2021-08-17 16:06:44"
"20170727","20","11470560","1102072010009",257.56,93.9562,13.3708,0,16.4588,8.2469,3.686,3.6334,13.584,4.4191,26.3517,79.8404,8.1557,2.2242,1.1982,3.2445,0.0379,4.3309,28.9173,6.3383,28.6793,3.1151,61.8402,39.8634,1.1096,15.8681,6.6234,15.8551,10.0895,13.5456,13.9891,3.9645,0.57,"2021-08-17 16:06:44"
"20170625","09","11305606","1122057020015",358.8745,3.8134,4.2703,6.0966,7.6365,27.331,6.8074,46.8343,0.0634,12.3813,15.9519,18.6064,47.7071,3.3924,12.0957,1.1995,0.653,1.7201,4.4689,43.1522,2.4114,35.8992,11.3153,5.0082,9.4345,7.8079,12.3717,23.4517,14.7016,2.661,42.5977,1.1631,3.9127,"2021-08-17 16:06:44"
"20191114","01","11590660","1110056020010",1271.6886,11.9871,5.679,0.0933,22.488,3.1414,19.9542,40.1474,17.3988,41.1643,0,7.1855,9.5774,5.5797,6.3788,6.7059,0.2114,66.613,12.0701,14.3498,3.2447,14.0611,7.431,35.6429,20.8399,33.7336,1.1004,17.6112,0.1005,6.9641,9.1556,15.4356,4.0028,"2021-08-17 16:06:44"
"20190722","15","11650540","1124081020014",150.7774,2.3349,6.3099,4.1576,5.0091,4.304,19.7031,3.4641,10.8194,33.1483,5.3574,0,13.8375,5.0475,14.3131,12.0953,6.2757,29.0856,2.8675,50.9269,22.6826,0.896,12.2768,10.6777,43.8545,15.3447,11.6039,1.6006,1.196,42.8414,2.575,19.4447,10.0761,"2021-08-17 16:06:44"
"20210914","19","11620565","1119072050201",743.5935,16.9135,3.4249,31.2065,6.558,5.8863,53.4202,7.6766,64.4917,8.2593,14.3908,16.0276,24.8591,26.6066,6.7326,4.4938,3.1266,2.9461,193.751,1.6765,8.9937,7.1057,46.454,17.2819,19.9659,25.0743,7.6327,15.0959,22.436,41.0099,3.3937,12.6956,3.1445,"2021-08-17 16:06:44"
"20201231","19","11500604","1121078020010",202.1247,76.0144,14.6845,0,0.7247,79.4061,110.6357,0.5148,11.1557,8.7662,3.2634,5.4778,22.4994,1.019,0.9349,0.7034,0.73,17.5421,8.9013,5.8805,64.8968,52.7016,25.3715,25.1323,29.7155,14.0437,11.5076,27.3286,11.5866,8.5327,2.6866,47.294,16.9813,"2021-08-17 16:06:44"
"20170714","12","11545510","1125058020107",325.9926,2.2398,1.8957,9.6674,0.4929,17.2769,19.0653,7.8031,1.0105,4.7836,44.9032,59.0498,32.4454,1.8126,2.2654,54.5761,0.0514,10.0332,0.7086,9.3092,1.1755,13.8648,48.4618,10.4757,12.811,2.9948,2.6532,12.3609,11.6815,3.1015,13.3045,0.2474,19.8189,"2021-08-17 16:06:44"
"20180321","20","11380510","1125074020002",71.1525,10.5825,23.979,14.5502,46.7841,0,15.7816,18.973,62.0089,10.1805,38.9892,11.7983,6.105,27.598,12.1639,9.1342,0.2483,21.5896,13.7584,3.5189,12.9679,5.591,1.0567,30.7887,1.0052,11.6934,10.811,3.9742,15.7529,25.1509,24.9842,5.1591,26.9963,"2021-08-17 16:06:44"
"20181004","08","11170660","1106080020002",289.9746,8.2103,17.7386,22.4707,16.776,25.4254,11.7188,2.7829,3.594,14.819,24.5145,11.0069,9.8605,14.0656,10.5871,3.516,8.0488,0.87,3.3661,14.2256,2.3701,118.4587,7.7845,8.9676,18.3071,5.4843,4.1927,4.267,0.8099,0.7807,21.5245,0.1268,37.9546,"2021-08-17 16:06:44"
"20190109","23","11440565","1115072030004",175.7218,28.0837,2.9533,22.0748,7.5674,3.0785,4.4826,39.6261,48.3326,3.5589,25.1318,39.386,6.6099,0.5502,9.3614,26.3393,26.8882,0,53.9391,38.3985,2.607,20.1065,25.4406,0.1374,14.5852,6.4237,3.9698,7.7599,17.7907,56.9737,7.4596,3.9622,5.7135,"2021-08-17 16:06:44"
"20200913","13","11590660","1111058030201",0.1991,10.4123,1.4528,22.0254,7.7713,1.254,5.234,21.9694,33.0463,11.971,0.1181,7.1925,5.6065,9.4203,13.3673,5.2464,4.7557,8.5968,5.2249,0.4864,23.732,10.3117,3.7266,15.9662,24.3823,19.3755,7.6191,65.6687,17.1358,12.4747,3.9771,0.0166,0.2017,"2021-08-17 16:06:44"
"20210625","02","11170660","1117051010101",592.8392,4.2969,13.8313,1.5926,9.9937,81.7175,0.0031,2.2697,20.0535,15.7313,28.5617,9.0603,5.5645,13.954,42.6224,41.9011,0.8506,19.7062,16.6384,1.9171,40.704,3.7533,25.7118,0.7716,8.9227,0.8924,38.3833,25.2216,17.8043,5.9111,8.1369,16.1295,14.5066,"2021-08-17 16:06:44"
"20190602","06","11380530","1121080010005",295.7672,9.6719,13.9944,18.7265,1.5248,10.7622,18.436,30.6634,6.3986,4.5427,13.5106,16.9683,0.5993,4.4286,4.9661,0,26.3294,5.859,4.8177,3.5753,16.221,49.3713,65.2324,48.2351,4.0414,30.5927,10.11,30.8627,7.159,6.0739,3.8238,4.4891,28.7078,"2021-08-17 16:06:44"
"20200228","14","11320710","1109063010006",1058.4189,9.1089,17.5415,6.3995,21.6999,5.3959,41.0039,13.2386,20.9106,16.9174,15.6207,0,9.5024,15.7575,30.9952,19.9028,2.5942,45.0966,0,3.1102,39.42,34.8749,30.3181,21.9191,5.1175,22.2493,28.852,2.4714,0,2.1065,8.0656,1.2578,5.9254,"2021-08-17 16:06:44"
"20180129","15","11305645","1122051010006",10.0806,4.9593,0,27.7517,3.873,0.8058,20.5938,0.0023,10.1214,12.9091,26.9426,14.3014,8.6936,2.0081,7.7057,1.8418,1.8424,3.7668,17.1767,4.1694,42.31,1.4537,6.4485,14.9315,48.5831,39.3858,4.1293,1.532,7.2329,12.3239,6.9205,5.8071,8.2348,"2021-08-17 16:06:44"
"20210713","17","11560540","1106091030001",384.6253,0.0531,0.7409,8.0064,35.0279,51.4568,7.5157,16.8944,4.3927,10.7925,2.892,0.7624,10.1806,11.9491,7.9105,2.3145,5.5137,17.0232,0.0029,2.7229,5.4058,29.5358,1.4896,35.8014,1.9568,6.4189,66.7516,3.1309,23.3052,6.8329,27.977,8.3533,0.2042,"2021-08-17 16:06:44"
"20200302","02","11470630","1108083030004",216.3211,16.6811,0.0009,15.5272,10.2935,29.3247,9.9512,0.3071,17.5581,9.3084,19.2498,0.0237,22.1786,0.1011,2.11,12.6514,48.6795,22.7177,46.9437,16.0718,65.2643,10.6464,8.653,259.4046,90.6896,4.5857,56.7987,13.2251,5.6253,20.8555,16.6703,5.1712,7.4334,"2021-08-17 16:06:44"
"20210708","15","11230610","1108066050107",136.324,20.2919,1.6116,72.2368,0.0351,11.153,20.3723,0.2051,25.6883,26.9786,29.8077,25.5748,0.476,0.193,0,0.9024,7.1108,26.9319,6.7529,21.4573,6.759,33.4549,22.9564,21.5695,11.2556,6.4239,0.0517,118.579,2.4693,7.1393,15.0767,0.9455,11.4287,"2021-08-17 16:06:44"
"20190922","14","11470640","1108066020101",88.6274,57.819,1.8775,10.8406,11.7405,1.6594,3.8954,0.8195,29.0186,3.3633,23.1046,16.6975,39.5647,5.5751,5,3.3679,2.0412,25.1086,3.6342,13.2079,33.1182,14.0014,2.8355,12.4018,1.5005,23.3461,19.5481,0.974,30.2561,25.4036,17.137,12.441,2.2711,"2021-08-17 16:06:44"
"20170622","08","11740515","1122057020002",211.066,0.0254,44.3349,42.1833,0.4797,84.9194,5.84,18.977,25.0392,7.62,29.6987,27.4936,6.5296,0,7.2532,1.3624,0.9537,61.1236,10.271,16.8476,8.475,45.5849,20.86,13.185,30.144,50.2819,71.0942,0.1214,41.0966,25.5016,8.775,13.8625,44.1813,"2021-08-17 16:06:44"
"20210203","11","11290810","1107064040007",190.7754,83.8629,2.7348,11.7972,13.5554,2.8668,69.3304,23.6192,6.8006,7.2029,4.9183,10.5543,9.1137,5.1079,8.8851,0,0.7714,119.7551,17.3567,99.0459,105.4397,0.3685,19.9036,12.5729,0.127,56.2698,44.8703,6.6635,1.6081,5.2296,40.1439,2.2184,28.0025,"2021-08-17 16:06:44"
"20190802","21","11170570","1107057010402",144.4113,2.9684,0.569,13.4333,28.0146,37.5587,20.4838,23.9856,0.1964,2.8011,18.2073,12.1787,8.8904,7.6591,11.8723,14.0981,3.2392,33.8498,3.9706,11.4961,2.2649,13.0731,1.5153,5.7909,9.4467,31.0237,8.7913,10.3787,32.3054,7.7558,20.4929,3.9121,10.2102,"2021-08-17 16:06:44"
"20200119","15","11470620","1109060010003",822.3272,2.3151,0.3818,9.9052,0.1382,4.6298,17.516,11.1801,9.1107,5.8549,32.809,2.2165,13.0924,16.9933,3.3724,4.9362,1.5937,13.4903,3.4665,53.0994,29.338,30.4641,21.0443,245.3008,2.2448,2.1427,34.2499,96.5967,0.9505,9.2463,11.0171,21.1156,6.0518,"2021-08-17 16:06:44"
"20171027","20","11305645","1112052040202",168.838,10.9929,0.2053,0.3132,0.0173,0.9841,9.5919,28.0331,31.2536,13.286,23.3327,61.4636,87.9471,32.8364,12.4134,0.9904,1.5707,9.1145,2.8283,3.8464,14.3297,4.4901,14.1593,14.8231,0.5646,18.56,4.8869,17.584,21.491,17.3198,10.1025,7.0261,5.7608,"2021-08-17 16:06:44"
"20170126","04","11410640","1103073020601",1019.1132,45.1427,3.2134,3.1155,19.4055,8.7534,0.2782,46.8936,39.5945,0.5667,55.3749,20.4082,4.0028,5.8632,14.1425,1.8779,1.3631,5.2738,11.5153,4.5184,10.6997,23.768,2.7168,19.0175,0.3558,31.443,46.1798,2.9051,33.6343,13.3721,50.0566,4.6074,33.1837,"2021-08-17 16:06:44"
"20181219","14","11710620","1124069010121",3032.0255,0.4255,15.2956,9.232,31.6295,11.781,6.7418,40.2964,15.8137,12.6691,41.8673,11.9204,12.7642,5.5484,21.0288,14.4916,7.7467,5.3205,11.034,11.4353,5.1658,4.3091,1.0769,85.4215,4.5043,22.712,19.4895,22.1769,19.4117,0.2766,4.5259,9.1296,7.2543,"2021-08-17 16:06:44"
"20201010","12","11440740","1115061010009",156.9021,16.6878,3.1193,11.8629,26.0781,1.114,9.2692,9.8258,0.5745,13.7187,28.3077,30.7533,10.7121,13.547,2.3726,0.0048,1.3306,0.1283,29.3566,12.7947,2.1779,4.2597,7.4654,17.4749,36.7896,24.3152,2.7379,7.6752,0.0406,68.5447,7.5553,10.6669,10.6944,"2021-08-17 16:06:44"
"20190628","23","11170690","1112071060106",268.5985,3.135,6.008,0.0461,6.2098,1.3825,50.9993,12.3445,10.1345,7.3267,13.4956,6.8647,9.5012,7.6473,1.9098,1.5286,0.6765,15.5747,30.812,12.0509,23.8693,5.4514,7.6071,34.9946,32.2693,20.5452,23.864,24.7031,4.4135,11.4447,2.5298,0.5524,47.1036,"2021-08-17 16:06:44"
"20200915","22","11470550","1114070010022",209.4593,5.9179,13.5763,58.1958,6.7445,1.5393,17.6384,25.1255,6.5484,23.6179,0.3829,9.1191,14.6151,1.3283,14.4544,18.0024,12.9564,6.8668,3.9916,11.9794,0,25.6984,3.66,21.1225,44.4294,20.5574,33.7735,41.1754,19.4952,0,14.8855,116.9936,2.8,"2021-08-17 16:06:44"
"20180829","15","11500540","1110055030009",442.7288,0.3028,1.5417,2.327,8.509,6.3838,114.8737,15.7699,20.7275,1.2454,4.611,12.3603,6.3235,3.0449,2.534,146.7632,5.2088,1.4933,12.1737,49.7965,7.9308,9.2532,2.5756,36.2877,7.0713,10.9648,2.0697,0.0061,24.5987,81.0784,58.3073,40.8943,24.7607,"2021-08-17 16:06:44"
"20180318","14","11410690","1111052010703",920.0065,5.7405,6.1175,5.7056,24.7367,18.0016,20.2859,4.6011,7.1568,0.0037,15.0371,19.5426,7.7158,7.846,3.1823,9.1583,0.0091,0,4.6854,8.748,28.126,3.2177,17.8867,62.5685,38.6183,0,17.5726,10.2458,4.531,18.1392,46.9609,0.3148,10.1663,"2021-08-17 16:06:44"
"20181214","14","11440730","1112059050007",303.296,2.8342,3.2059,2.1702,21.5445,5.6785,1.1891,11.914,6.2324,10.3603,97.4622,8.1559,39.8544,8.8329,0.8922,4.8478,20.6384,4.5294,18.4268,6.1455,12.1108,2.1596,1.4689,52.9126,21.4351,10.9899,33.1477,7.5077,25.3878,13.3133,6.9217,4.3939,7.1447,"2021-08-17 16:06:44"
"20210618","04","11260620","1119073060005",93.4745,49.0559,13.7161,12.547,16.2874,9.9618,4.3302,0.2258,9.3263,12.5556,3.8541,296.2526,21.9664,3.4362,5.1861,9.0926,0.678,7.823,16.5406,0.137,0.126,37.5931,18.5113,61.6664,28.1899,2.2119,15.4022,4.1563,19.0833,14.9138,3.5119,4.2846,9.1411,"2021-08-17 16:06:44"
"20181122","03","11170685","1109065030021",277.5599,16.0481,8.6812,1.3649,0.6875,29.2627,9.5542,8.2644,34.43,15.6038,20.6508,4.2872,8.0476,3.6307,27.4978,4.2658,5.4205,4.2566,6.8174,7.0513,26.8605,0.2806,5.2819,39.4793,8.953,35.4967,9.3801,14.5959,6.8086,29.1171,1.1076,14.8884,5.9407,"2021-08-17 16:06:44"
"20200303","11","11530780","1103058040002",355.4939,124.4992,5.7013,6.1372,1.8778,23.1034,2.0512,3.4642,32.8226,72.9556,8.3595,21.8156,8.299,0.4559,8.0605,4.6686,2.9384,5.0152,11.1223,7.8528,8.7416,73.4197,4.9874,9.6161,2.1338,5.9533,111.8425,8.5294,77.7081,63.0134,2.705,0.1738,4.3436,"2021-08-17 16:06:44"
"20180502","15","11680565","1101069010104",1455.1261,0.4946,7.9006,3.5089,4.3957,21.3624,5.9364,46.4941,23.1902,48.1191,176.7714,12.4898,10.2972,1.1504,17.063,3.7667,1.0984,33.9717,7.585,1.9823,2.0731,0.863,30.148,15.1246,3.7152,7.1566,12.6903,56.8525,0.1517,67.9536,0.9452,27.528,0.0355,"2021-08-17 16:06:44"
"20181229","03","11380520","1108085070001",102.4399,7.119,1.1362,29.7346,12.9131,9.8815,11.5221,6.8932,26.042,42.485,39.0418,7.9017,14.3408,12.8968,1.3165,7.0172,3.8981,6.1502,21.796,1.062,42.7702,79.7543,3.7667,15.7593,2.8447,268.9901,14.718,0.9,29.4783,8.7921,18.3196,7.1667,4.8855,"2021-08-17 16:06:44"
"20191225","15","11470620","1111065040001",457.5695,16.8591,1.6384,7.9764,25.8077,27.2969,9.712,26.3117,14.9926,24.5305,16.7559,24.2195,2.4817,1.2489,15.5015,2.3206,9.553,32.1926,7.1948,24.7804,1.4338,4.6627,9.1181,22.2922,12.8125,9.2685,23.3613,4.2534,29.6551,1.499,8.2221,2.0857,2.7928,"2021-08-17 16:06:44"
"20200525","09","11440655","1114063020403",38.9671,1.721,0,1.2858,0.8265,28.88,11.8798,5.8016,0.8107,18.4044,27.5678,29.8848,2.6353,2.2104,0.6317,0.2329,31.7758,1.1162,13.0465,0.7027,46.0157,38.0601,20.5466,0.0568,38.8664,30.4993,6.9871,40.2235,8.6279,11.1058,4.3843,18.3646,4.3031,"2021-08-17 16:06:44"
"20180707","04","11290810","1120068030308",0.633,6.6305,0,2.6262,0.0171,9.1419,0.6941,27.3161,36.4827,0.0389,12.0462,4.3515,7.3127,4.1444,2.0157,11.044,5.7647,60.9593,2.8674,5.8728,13.2016,13.4412,4.1664,8.3288,10.0301,80.0456,6.5548,6.0533,5.0882,4.3318,1.6909,20.3031,10.5741,"2021-08-17 16:06:44"
"20210428","15","11560560","1117052020501",363.8821,0,0.1074,20.2126,1.842,0.0021,37.3246,9.819,17.6288,6.2215,16.1655,16.4257,15.3364,2.9975,1.4806,2.5379,5.6236,41.1238,0.1281,32.3235,2.435,0.1854,14.7491,115.7933,65.8388,0.5785,6.479,10.0787,32.7285,42.588,4.9829,11.0987,3.1321,"2021-08-17 16:06:44"
"20171030","13","11590520","1107052020008",168.6246,9.2726,11.4902,3.5092,6.9761,33.5148,10.439,25.3446,5.4911,22.3966,46.7928,24.6376,13.0834,1.2125,8.065,6.4464,9.9885,2.5676,3.6951,0.8275,64.4828,17.2159,5.6289,46.6183,21.5666,7.9701,7.3381,7.2681,13.3012,45.7761,8.3378,8.0338,4.4983,"2021-08-17 16:06:44"
"20170705","18","11560620","1123075010101",628.6696,12.6486,12.4711,17.5099,15.5868,73.381,3.3318,22.5361,30.373,15.7785,16.9303,307.6123,25.5105,1.1965,0,0.59,1.2536,33.1077,198.5456,9.6084,0.8967,1.216,77.9518,4.3857,0,27.2355,14.2689,19.3638,16.341,9.9564,15.8863,4.2712,5.3843,"2021-08-17 16:06:44"
"20170731","14","11470580","1104054040502",190.3055,11.4801,33.4544,3.7693,9.1357,16.7564,74.4874,21.1884,13.0158,9.3808,3.0899,6.7037,9.1732,22.9538,0.0003,0,4.8363,7.7639,43.9609,1.96,37.9677,29.6073,6.0831,1.3979,0.0263,141.041,42.7127,0,15.0429,7.2517,0.02,14.5832,4.2834,"2021-08-17 16:06:44"
"20180604","03","11590530","1104069010007",326.1652,28.2195,5.873,5.7767,28.4114,15.1419,6.7784,16.8676,7.9572,0.2871,2.6236,3.5755,17.2839,7.9532,1.431,23.094,9.449,22.5938,7.6295,3.769,15.3754,23.2843,28.9693,26.6194,45.2378,33.9868,12.3624,8.2924,28.783,3.8903,13.8139,9.006,19.9151,"2021-08-17 16:06:44"
"20180213","18","11380551","1106081100012",247.6774,8.5621,2.9679,20.1512,3.0871,9.3763,58.6422,38.6618,46.6221,7.7943,6.3965,17.1693,3.4466,4.5288,4.3617,17.9459,3.2314,0,0.6601,5.1554,30.4248,2.4283,5.296,23.0617,9.8981,23.8561,1.3491,10.3588,18.1441,0.0488,3.0941,0.1442,21.2904,"2021-08-17 16:06:44"
"20191011","07","11650651","1106080050003",941.7308,22.5062,12.5565,2.0006,5.6935,35.1719,17.9421,24.8322,33.7591,68.1204,22.7862,16.3998,14.0049,0,0.0315,0.3803,8.2614,5.6953,1.1562,27.1517,58.9371,3.448,24.4314,35.5383,17.7883,28.2054,17.5782,22.4547,20.0582,18.1348,15.7504,7.9096,2.1267,"2021-08-17 16:06:44"
"20210918","14","11380690","1110059010102",158.2,20.9244,3.3128,5.1451,26.5791,5.4785,38.6951,26.0062,0.5903,9.5191,27.6212,22.391,33.2974,5.0923,12.6009,11.2039,7.8465,3.7356,1.1652,84.8153,11.8966,4.3575,0,146.2239,24.9666,69.9695,40.4094,1.0441,45.5462,14.392,36.0982,4.8151,1.0143,"2021-08-17 16:06:44"
"20170202","08","11305590","1113064010004",515.5605,54.5627,4.6203,12.9435,2.2389,1.46,28.4569,0.605,8.1342,5.3807,9.159,9.6785,12.6247,33.7163,0.2494,10.1946,0.4655,10.8116,0.7356,1.9429,45.0407,49.5482,25.2677,12.5288,6.1673,17.6293,27.4798,0.9775,14.1938,1.4013,5.3371,0.7529,0.8191,"2021-08-17 16:06:44"
"20200916","06","11440660","1117064010018",60.5436,5.4435,0,0.8687,13.3974,0.6342,2.9398,68.0147,39.6784,14.546,13.8624,16.7013,12.0759,58.7716,11.2571,2.785,9.6647,53.0303,3.8878,8.8922,5.6298,2.7604,7.0301,9.8167,0.2918,9.4687,17.1284,8.9266,36.0214,5.7614,54.9407,0.245,5.9831,"2021-08-17 16:06:44"
"20201101","00","11410690","1103064010401",493.3986,5.5996,26.1287,26.372,26.2698,39.4596,67.3368,4.7507,126.573,4.6559,5.5255,0,0,5.1178,7.4137,10.805,0.5929,62.6479,24.6257,0,7.4402,10.7366,14.3795,71.4279,34.4096,35.1985,17.6263,9.0555,3.9918,21.3786,1.9545,5.3609,10.4817,"2021-08-17 16:06:44"
"20180804","01","11500535","1122051020009",794.6194,28.3249,0.3608,0.3202,8.3173,5.94,10.8215,10.1579,2.128,45.8889,32.7175,14.5681,21.1333,3.0478,7.702,9.8432,2.3167,0.0079,14.1241,10.6555,13.6452,28.6319,30.6232,16.8039,26.1283,12.4821,0.3519,2.6762,9.3606,18.1865,19.1875,0.6831,0.0408,"2021-08-17 16:06:44"
"20210726","08","11680650","1112058010008",323.7708,52.1896,13.0487,0.1446,2.7292,13.0171,79.6078,12.128,22.4493,24.8488,11.9395,18.3573,4.3693,7.6854,1.5217,0.8955,32.0531,4.7484,14.2009,4.4359,1.8161,16.2043,1.7727,12.041,65.704,2.1667,16.4311,7.2171,23.7812,23.8305,7.4637,36.1388,0.6648,"2021-08-17 16:06:44"
"20200808","04","11590605","1112051020002",525.5723,18.7522,5.8244,47.6577,38.7779,31.2688,23.095,3.0398,7.4273,24.2425,6.362,10.6253,3.0039,22.2284,11.478,22.1572,10.1281,9.0653,18.7312,5.5559,5.7611,14.033,11.8725,21.2326,11.5611,2.0563,10.6546,17.2423,20.7807,4.363,19.9206,21.9509,1.7186,"2021-08-17 16:06:44"
"20210108","08","11305630","1108082040018",174.9912,10.6876,0,6.3827,14.6132,5.0531,3.638,30.8732,9.512,0.2037,15.8032,74.678,25.2831,4.785,32.0824,11.2616,1.3867,14.1424,11.8226,19.5623,0.0355,15.3429,128.4156,21.8737,6.9756,3.0006,1.3447,12.5517,18.8575,10.6004,7.0842,12.9196,12.8272,"2021-08-17 16:06:44"
"20180519","03","11650510","1117062020012",425.4871,10.972,0.5618,1.9566,1.7325,12.139,35.1388,14.8553,13.6572,27.9952,6.0501,10.5948,32.4296,10.3115,0,12.1654,1.6593,11.0435,0,7.4085,3.8962,10.6665,21.972,15.5893,17.9606,21.055,8.3379,33.5075,8.3413,3.1277,7.1885,7.6319,4.5717,"2021-08-17 16:06:44"
"20180123","05","11470550","1109073010106",268.5936,26.8733,7.8962,0.0113,6.133,23.2977,23.1088,24.287,5.911,117.3502,6.0053,0,21.6273,5.621,11.5059,138.3541,1.9034,2.0766,3.2557,6.8823,10.2548,4.4878,19.0954,6.2681,8.791,26.611,37.5388,32.7104,22.2896,2.4746,25.6938,0.3905,0.6963,"2021-08-17 16:06:44"
"20191129","19","11500591","1115071020001",174.9532,4.3578,16.8431,0,23.6699,40.0293,0.1762,0.9514,23.2445,36.3626,20.5804,17.5286,5.8111,5.7926,24.4386,8.6267,0.0957,0.9564,5.068,16.1181,13.2223,15.2855,8.5543,15.1537,27.416,35.4598,0,7.1518,21.3901,13.7449,16.5244,8.1567,11.6481,"2021-08-17 16:06:44"
"20210730","09","11260630","1115069020107",190.3425,8.3268,4.0645,2.3608,5.3486,0,24.4416,2.3271,15.9212,11.461,12.9134,16.4132,11.8602,34.511,12.8532,0.0435,0.5336,6.4954,21.6001,1.655,0.56,3.9342,8.8364,8.027,0.0366,48.0874,7.8686,10.2945,21.8442,8.0987,10.2134,1.8085,3.9937,"2021-08-17 16:06:44"
"20170525","03","11380520","1116073010012",112.8705,21.9727,3.5912,6.5467,0.3895,0.6994,6.3285,49.6707,14.6552,22.0017,53.0685,5.2756,62.7937,0.9259,29.7695,3.1712,4.0984,13.2961,16.0824,0.9584,39.8039,224.4517,23.2612,1.2453,11.3752,7.2006,26.1483,17.545,4.4215,7.1841,14.4125,17.9331,13.1989,"2021-08-17 16:06:44"
"20201107","01","11440590","1121071010109",171.4728,15.0215,6.2893,17.7167,7.252,0.0353,6.9779,2.1022,9.9039,27.4098,2.4998,3.4566,3.7101,11.9907,0.3282,6.9122,0.7202,23.422,0,0.5283,9.9885,22.6476,2.4983,2.9933,3.802,67.2492,19.7808,18.2294,65.945,2.8702,10.7444,12.2606,24.5611,"2021-08-17 16:06:44"
